"date","region","headline","core","food","nonfood","services","agriculture","energy"
2019 Q1,"noreste",103.594079866328,102.29161296231,102.827141951487,102.58455684569,101.79870659447,104.733262558098,111.118129858774
2019 Q1,"centro.norte",102.80759704374,102.117288898298,103.113212141586,101.540452304387,101.843208209248,105.809616534338,104.397570229906
2019 Q1,"centro.sur",102.926233869783,102.276683381516,102.628808238031,102.26315581021,102.078685205051,106.436799644977,104.469764899911
2019 Q1,"sur",103.318468993621,102.291224861035,102.716611771192,102.275381996236,101.978221852376,104.462386813775,111.189095637755
2019 Q1,"cdmx",102.674901195548,102.368028130858,102.986890200109,101.815651003118,102.348456553935,105.025845381627,103.415691931036
2019 Q1,"nacional",103.221,102.195036185897,102.845568348595,101.862979400805,102.010630506463,105.353803170709,109.057592663704
2019 Q2,"frontera.norte",102.925710861345,102.706908714107,104.138571628564,100.44644932001,103.189820722152,104.625105593545,102.802194749249
2019 Q2,"noroeste",103.780062434914,102.854302881785,103.870473873602,102.16503053123,102.599403262788,100.746261005353,111.870064173072
2019 Q2,"noreste",103.032027460072,103.230448589505,103.733091357359,103.289151207178,102.890265427808,101.252495186729,101.981859753739
2019 Q2,"centro.norte",103.395041481421,103.17637046867,104.52949948095,102.108882724083,102.954262655535,103.840648563531,103.905498499804
2019 Q2,"centro.sur",103.386425131889,103.415926556292,104.111671190961,103.316189572649,103.066953509133,104.472849186016,102.039365021955
2019 Q2,"sur",103.323172224448,103.415139602291,104.01259507763,103.305246981714,103.031798870974,104.360774081705,100.957366186042
2019 Q2,"cdmx",103.518344478154,103.448806758613,104.097264951544,102.923610888037,103.406215438226,105.10767030397,103.350734120868
2019 Q2,"nacional",103.354333333333,103.260364772846,104.119885243375,102.680296620395,103.091222118961,103.938631036186,103.412641779145
2019 Q3,"frontera.norte",102.712683340036,103.490776131916,105.349468372592,101.11036351173,103.830423054397,105.167819836326,97.2836043065379
2019 Q3,"noroeste",103.39163361179,103.577460208771,104.786942188001,102.577111292752,103.385795558524,103.52450626455,101.889889540422
2019 Q3,"noreste",103.711311267806,104.036355545798,104.755602001647,103.874040437551,103.689054891407,103.507608063793,100.525296705003
2019 Q3,"centro.norte",103.939444416016,103.869535525868,105.249037575482,102.477793912783,103.803803166808,105.883212131971,101.380017131597
2019 Q3,"centro.sur",103.682489578753,104.176519940972,105.093340317397,103.869024819353,103.818526820261,103.797837231856,99.7346308698005
2019 Q3,"sur",104.10840243522,104.361360828048,105.177512482617,104.057631238349,103.936328562946,105.165557897183,99.4738109009034
2019 Q3,"cdmx",104.009786022082,104.231676604431,105.043813589799,103.491457977445,104.212309183821,105.723876397941,100.985966123081
