"date","region","nivel_apertura","apertura","index"
2000-01-01,"frontera.norte",0,"general",48.4306890570018
2000-02-01,"frontera.norte",0,"general",48.8593213450631
2000-03-01,"frontera.norte",0,"general",49.134955293255
2000-04-01,"frontera.norte",0,"general",49.4013751728162
2000-05-01,"frontera.norte",0,"general",49.2629016301816
2000-06-01,"frontera.norte",0,"general",49.5791265729173
2000-07-01,"frontera.norte",0,"general",49.8185950256345
2000-08-01,"frontera.norte",0,"general",50.12259126655
2000-09-01,"frontera.norte",0,"general",50.4935422814548
2000-10-01,"frontera.norte",0,"general",50.8888866652728
2000-11-01,"frontera.norte",0,"general",51.6658655791757
2000-12-01,"frontera.norte",0,"general",52.023185179868
2001-01-01,"frontera.norte",0,"general",52.4064739363483
2001-02-01,"frontera.norte",0,"general",52.6581622842691
2001-03-01,"frontera.norte",0,"general",53.02440614679
2001-04-01,"frontera.norte",0,"general",53.2215813021756
2001-05-01,"frontera.norte",0,"general",52.853634898888
2001-06-01,"frontera.norte",0,"general",52.9240507446504
2001-07-01,"frontera.norte",0,"general",52.8149731487029
2001-08-01,"frontera.norte",0,"general",53.0635252285627
2001-09-01,"frontera.norte",0,"general",53.4071904836199
2001-10-01,"frontera.norte",0,"general",53.6366100764318
2001-11-01,"frontera.norte",0,"general",54.3370377530057
2001-12-01,"frontera.norte",0,"general",54.4370588631337
2002-01-01,"frontera.norte",0,"general",54.6837393840367
2002-02-01,"frontera.norte",0,"general",54.9138447427653
2002-03-01,"frontera.norte",0,"general",55.1190465480779
2002-04-01,"frontera.norte",0,"general",55.354093299606
2002-05-01,"frontera.norte",0,"general",54.9201840425207
2002-06-01,"frontera.norte",0,"general",55.0484227827244
2002-07-01,"frontera.norte",0,"general",55.2755796687094
2002-08-01,"frontera.norte",0,"general",55.5397947269994
2002-09-01,"frontera.norte",0,"general",55.769669185115
2002-10-01,"frontera.norte",0,"general",55.9321845138902
2002-11-01,"frontera.norte",0,"general",56.9358684784708
2002-12-01,"frontera.norte",0,"general",56.4869909903723
2003-01-01,"frontera.norte",0,"general",56.8755966633634
2003-02-01,"frontera.norte",0,"general",57.3966623793109
2003-03-01,"frontera.norte",0,"general",58.040845189685
2003-04-01,"frontera.norte",0,"general",58.039893425271
2003-05-01,"frontera.norte",0,"general",56.7349176027224
2003-06-01,"frontera.norte",0,"general",56.770510753866
2003-07-01,"frontera.norte",0,"general",56.8777195417141
2003-08-01,"frontera.norte",0,"general",57.2751444618444
2003-09-01,"frontera.norte",0,"general",57.8313847303515
2003-10-01,"frontera.norte",0,"general",57.9460941906192
2003-11-01,"frontera.norte",0,"general",59.0717436504913
2003-12-01,"frontera.norte",0,"general",59.2840700533569
2004-01-01,"frontera.norte",0,"general",59.4315408069657
2004-02-01,"frontera.norte",0,"general",59.8933801069657
2004-03-01,"frontera.norte",0,"general",60.2665812218734
2004-04-01,"frontera.norte",0,"general",60.4745107574262
2004-05-01,"frontera.norte",0,"general",59.6775873086235
2004-06-01,"frontera.norte",0,"general",59.7411053803541
2004-07-01,"frontera.norte",0,"general",59.7883835618593
2004-08-01,"frontera.norte",0,"general",60.094823105598
2004-09-01,"frontera.norte",0,"general",60.5770759764954
2004-10-01,"frontera.norte",0,"general",60.9748038123846
2004-11-01,"frontera.norte",0,"general",62.2613400929826
2004-12-01,"frontera.norte",0,"general",62.2428188653677
2005-01-01,"frontera.norte",0,"general",62.1193446025464
2005-02-01,"frontera.norte",0,"general",62.25856432125
2005-03-01,"frontera.norte",0,"general",62.6011998613372
2005-04-01,"frontera.norte",0,"general",63.0884899735303
2005-05-01,"frontera.norte",0,"general",61.9251842327926
2005-06-01,"frontera.norte",0,"general",61.7960269809138
2005-07-01,"frontera.norte",0,"general",61.899481358258
2005-08-01,"frontera.norte",0,"general",61.9892792090111
2005-09-01,"frontera.norte",0,"general",62.2905403147056
2005-10-01,"frontera.norte",0,"general",62.4103735962812
2005-11-01,"frontera.norte",0,"general",63.8439288652073
2005-12-01,"frontera.norte",0,"general",64.0653113268179
2006-01-01,"frontera.norte",0,"general",64.5211576257279
2006-02-01,"frontera.norte",0,"general",64.6743465389604
2006-03-01,"frontera.norte",0,"general",64.937401597236
2006-04-01,"frontera.norte",0,"general",65.618059478386
2006-05-01,"frontera.norte",0,"general",64.0548924987916
2006-06-01,"frontera.norte",0,"general",64.1731933156742
2006-07-01,"frontera.norte",0,"general",64.253021497098
2006-08-01,"frontera.norte",0,"general",64.6041369509588
2006-09-01,"frontera.norte",0,"general",65.0334412710833
2006-10-01,"frontera.norte",0,"general",64.8303725766743
2006-11-01,"frontera.norte",0,"general",66.1189557419764
2006-12-01,"frontera.norte",0,"general",66.5580173308858
2007-01-01,"frontera.norte",0,"general",66.8048930493658
2007-02-01,"frontera.norte",0,"general",67.0309443371501
2007-03-01,"frontera.norte",0,"general",67.4910838916701
2007-04-01,"frontera.norte",0,"general",67.5585266442464
2007-05-01,"frontera.norte",0,"general",66.0594059776943
2007-06-01,"frontera.norte",0,"general",66.1160425656676
2007-07-01,"frontera.norte",0,"general",66.2910809847037
2007-08-01,"frontera.norte",0,"general",66.4956714860165
2007-09-01,"frontera.norte",0,"general",66.8918046871775
2007-10-01,"frontera.norte",0,"general",67.1370604164697
2007-11-01,"frontera.norte",0,"general",68.7922669944115
2007-12-01,"frontera.norte",0,"general",69.0247563543577
2008-01-01,"frontera.norte",0,"general",69.2978313100731
2008-02-01,"frontera.norte",0,"general",69.4390300626763
2008-03-01,"frontera.norte",0,"general",69.7315640343304
2008-04-01,"frontera.norte",0,"general",69.9229884088779
2008-05-01,"frontera.norte",0,"general",68.7183084698619
2008-06-01,"frontera.norte",0,"general",68.9621008979105
2008-07-01,"frontera.norte",0,"general",69.2766337137976
2008-08-01,"frontera.norte",0,"general",69.6099963460121
2008-09-01,"frontera.norte",0,"general",70.0485194634651
2008-10-01,"frontera.norte",0,"general",70.6936725347085
2008-11-01,"frontera.norte",0,"general",72.4990513324258
2008-12-01,"frontera.norte",0,"general",72.1518247974876
2009-01-01,"frontera.norte",0,"general",72.6598367271508
2009-02-01,"frontera.norte",0,"general",73.4888793017937
2009-03-01,"frontera.norte",0,"general",74.0219695392278
2009-04-01,"frontera.norte",0,"general",74.1415031128928
2009-05-01,"frontera.norte",0,"general",72.5019492919931
2009-06-01,"frontera.norte",0,"general",72.710371288196
2009-07-01,"frontera.norte",0,"general",72.8652924587632
2009-08-01,"frontera.norte",0,"general",72.9916732524351
2009-09-01,"frontera.norte",0,"general",73.1390658298355
2009-10-01,"frontera.norte",0,"general",73.3399591056928
2009-11-01,"frontera.norte",0,"general",75.0737375502957
2009-12-01,"frontera.norte",0,"general",75.2963105148097
2010-01-01,"frontera.norte",0,"general",75.9498203099971
2010-02-01,"frontera.norte",0,"general",76.3200635088643
2010-03-01,"frontera.norte",0,"general",76.6759479681437
2010-04-01,"frontera.norte",0,"general",76.6888636664179
2010-05-01,"frontera.norte",0,"general",74.9262692021644
2010-06-01,"frontera.norte",0,"general",74.8884214396987
2010-07-01,"frontera.norte",0,"general",75.0226614416638
2010-08-01,"frontera.norte",0,"general",75.1826107209384
2010-09-01,"frontera.norte",0,"general",75.4805401997312
2010-10-01,"frontera.norte",0,"general",75.7124704842341
2010-11-01,"frontera.norte",0,"general",77.5208274664754
2010-12-01,"frontera.norte",0,"general",77.8114930642014
2011-01-01,"frontera.norte",0,"general",78.2131831457219
2011-02-01,"frontera.norte",0,"general",78.4079715646881
2011-03-01,"frontera.norte",0,"general",78.5762485484579
2011-04-01,"frontera.norte",0,"general",78.1516390705181
2011-05-01,"frontera.norte",0,"general",75.8111976304253
2011-06-01,"frontera.norte",0,"general",75.6472847151291
2011-07-01,"frontera.norte",0,"general",75.9561529869288
2011-08-01,"frontera.norte",0,"general",76.0378599690193
2011-09-01,"frontera.norte",0,"general",76.2669763387958
2011-10-01,"frontera.norte",0,"general",77.4302560983443
2011-11-01,"frontera.norte",0,"general",79.99453076882
2011-12-01,"frontera.norte",0,"general",80.6386983270353
2012-01-01,"frontera.norte",0,"general",81.0854556177822
2012-02-01,"frontera.norte",0,"general",81.1909301571923
2012-03-01,"frontera.norte",0,"general",81.3484228103226
2012-04-01,"frontera.norte",0,"general",80.6013472444735
2012-05-01,"frontera.norte",0,"general",78.5476267600415
2012-06-01,"frontera.norte",0,"general",78.9275349254373
2012-07-01,"frontera.norte",0,"general",79.265179044357
2012-08-01,"frontera.norte",0,"general",79.4528542402859
2012-09-01,"frontera.norte",0,"general",79.6301026302845
2012-10-01,"frontera.norte",0,"general",80.654254439523
2012-11-01,"frontera.norte",0,"general",82.9479967370064
2012-12-01,"frontera.norte",0,"general",83.0669583633776
2013-01-01,"frontera.norte",0,"general",83.3427514804164
2013-02-01,"frontera.norte",0,"general",83.8036371971563
2013-03-01,"frontera.norte",0,"general",84.3083255295559
2013-04-01,"frontera.norte",0,"general",83.4578092518489
2013-05-01,"frontera.norte",0,"general",81.3338557784518
2013-06-01,"frontera.norte",0,"general",81.5292698474328
2013-07-01,"frontera.norte",0,"general",81.6103390730228
2013-08-01,"frontera.norte",0,"general",81.7473852550427
2013-09-01,"frontera.norte",0,"general",81.9765168141174
2013-10-01,"frontera.norte",0,"general",82.9480337664637
2013-11-01,"frontera.norte",0,"general",85.2978699034919
2013-12-01,"frontera.norte",0,"general",85.6949685348672
2014-01-01,"frontera.norte",0,"general",87.1937087267929
2014-02-01,"frontera.norte",0,"general",87.4111731031432
2014-03-01,"frontera.norte",0,"general",87.8487260787291
2014-04-01,"frontera.norte",0,"general",87.0354233604426
2014-05-01,"frontera.norte",0,"general",84.6497042321314
2014-06-01,"frontera.norte",0,"general",84.8266377007889
2014-07-01,"frontera.norte",0,"general",85.0156894326326
2014-08-01,"frontera.norte",0,"general",85.0422219070219
2014-09-01,"frontera.norte",0,"general",85.0710874750361
2014-10-01,"frontera.norte",0,"general",86.2620085395054
2014-11-01,"frontera.norte",0,"general",88.5207627690732
2014-12-01,"frontera.norte",0,"general",88.4208567707343
2015-01-01,"frontera.norte",0,"general",87.5769915633917
2015-02-01,"frontera.norte",0,"general",87.7462247671484
2015-03-01,"frontera.norte",0,"general",89.2404881807176
2015-04-01,"frontera.norte",0,"general",88.0027686483028
2015-05-01,"frontera.norte",0,"general",85.966911209918
2015-06-01,"frontera.norte",0,"general",86.3227539165647
2015-07-01,"frontera.norte",0,"general",86.5269843683432
2015-08-01,"frontera.norte",0,"general",86.6434914058241
2015-09-01,"frontera.norte",0,"general",86.845445164174
2015-10-01,"frontera.norte",0,"general",87.6891442398557
2015-11-01,"frontera.norte",0,"general",89.8347686791428
2015-12-01,"frontera.norte",0,"general",89.9328522467076
2016-01-01,"frontera.norte",0,"general",90.7702093052512
2016-02-01,"frontera.norte",0,"general",90.9828858225276
2016-03-01,"frontera.norte",0,"general",90.8498893840617
2016-04-01,"frontera.norte",0,"general",90.3373528702105
2016-05-01,"frontera.norte",0,"general",88.0300577044733
2016-06-01,"frontera.norte",0,"general",88.5776381144893
2016-07-01,"frontera.norte",0,"general",88.6832205123013
2016-08-01,"frontera.norte",0,"general",88.4889142809595
2016-09-01,"frontera.norte",0,"general",89.0287538084095
2016-10-01,"frontera.norte",0,"general",90.6592246586655
2016-11-01,"frontera.norte",0,"general",93.482809368151
2016-12-01,"frontera.norte",0,"general",94.0809433982454
2017-01-01,"frontera.norte",0,"general",96.8259836897258
2017-02-01,"frontera.norte",0,"general",97.4002234297103
2017-03-01,"frontera.norte",0,"general",97.4596102073228
2017-04-01,"frontera.norte",0,"general",96.6633444629468
2017-05-01,"frontera.norte",0,"general",94.5479345730433
2017-06-01,"frontera.norte",0,"general",94.8603645779129
2017-07-01,"frontera.norte",0,"general",95.0435387957821
2017-08-01,"frontera.norte",0,"general",95.4428765679236
2017-09-01,"frontera.norte",0,"general",95.820942508058
2017-10-01,"frontera.norte",0,"general",97.220020596356
2017-11-01,"frontera.norte",0,"general",100.131639043303
2017-12-01,"frontera.norte",0,"general",100.640124308698
2018-01-01,"frontera.norte",0,"general",100.99881475255
2018-02-01,"frontera.norte",0,"general",101.566010537395
2018-03-01,"frontera.norte",0,"general",101.924070097443
2018-04-01,"frontera.norte",0,"general",100.965453745202
2018-05-01,"frontera.norte",0,"general",98.9205291698373
2018-06-01,"frontera.norte",0,"general",99.4507005100001
2018-07-01,"frontera.norte",0,"general",99.9427385833018
2018-08-01,"frontera.norte",0,"general",100.487041051627
2018-09-01,"frontera.norte",0,"general",101.170006757893
2018-10-01,"frontera.norte",0,"general",101.967099181348
2018-11-01,"frontera.norte",0,"general",104.589326853648
2018-12-01,"frontera.norte",0,"general",104.957403112359
2019-01-01,"frontera.norte",0,"general",103.806875537435
2019-02-01,"frontera.norte",0,"general",103.82860129283
2019-03-01,"frontera.norte",0,"general",104.413066611862
2019-04-01,"frontera.norte",0,"general",104.306983858818
2019-05-01,"frontera.norte",0,"general",102.186125568603
2019-06-01,"frontera.norte",0,"general",102.284023156613
2019-07-01,"frontera.norte",0,"general",102.52841426566
2019-08-01,"frontera.norte",0,"general",102.68323158847
2019-09-01,"frontera.norte",0,"general",102.926404165979
2019-10-01,"frontera.norte",0,"general",103.494570784199
2019-11-01,"frontera.norte",0,"general",105.775340134997
2019-12-01,"frontera.norte",0,"general",106.331846653277
2020-01-01,"frontera.norte",0,"general",106.758092628265
2020-02-01,"frontera.norte",0,"general",107.059305745539
2020-03-01,"frontera.norte",0,"general",106.94987305919
2020-04-01,"frontera.norte",0,"general",105.579224293252
2020-05-01,"frontera.norte",0,"general",104.498502210121
2020-06-01,"frontera.norte",0,"general",105.43837911545
2020-07-01,"frontera.norte",0,"general",106.456386112976
2020-08-01,"frontera.norte",0,"general",107.007298243461
2020-09-01,"frontera.norte",0,"general",107.220513950988
2020-10-01,"frontera.norte",0,"general",107.831819513627
2020-11-01,"frontera.norte",0,"general",109.508609502647
2020-12-01,"frontera.norte",0,"general",109.779204845963
2021-01-01,"frontera.norte",0,"general",110.920476864165
2021-02-01,"frontera.norte",0,"general",112.011837435547
2021-03-01,"frontera.norte",0,"general",112.859056475811
2021-04-01,"frontera.norte",0,"general",113.119010586936
2021-05-01,"frontera.norte",0,"general",111.643472138728
2021-06-01,"frontera.norte",0,"general",112.3408440527
2021-07-01,"frontera.norte",0,"general",113.006462236742
2021-08-01,"frontera.norte",0,"general",113.150738959982
2021-09-01,"frontera.norte",0,"general",114.102336587383
2021-10-01,"frontera.norte",0,"general",115.366282561463
2021-11-01,"frontera.norte",0,"general",118.305158777903
2021-12-01,"frontera.norte",0,"general",119.042327809238
2022-01-01,"frontera.norte",0,"general",119.772903582674
2022-02-01,"frontera.norte",0,"general",120.817725756432
2022-03-01,"frontera.norte",0,"general",121.965545057619
2022-04-01,"frontera.norte",0,"general",122.657164081353
2022-05-01,"frontera.norte",0,"general",121.076246679485
2022-06-01,"frontera.norte",0,"general",122.069258932282
2022-07-01,"frontera.norte",0,"general",123.107538538591
2022-08-01,"frontera.norte",0,"general",124.114577828131
2022-09-01,"frontera.norte",0,"general",124.889741754439
2022-10-01,"frontera.norte",0,"general",125.783210978994
2022-11-01,"frontera.norte",0,"general",128.575471910312
2022-12-01,"frontera.norte",0,"general",128.703465524706
2023-01-01,"frontera.norte",0,"general",129.266827349966
2023-02-01,"frontera.norte",0,"general",129.995136240093
2023-03-01,"frontera.norte",0,"general",130.509302813388
2023-04-01,"frontera.norte",0,"general",130.509846954096
2023-05-01,"frontera.norte",0,"general",128.272673018592
2023-06-01,"frontera.norte",0,"general",128.300825083377
2023-07-01,"frontera.norte",0,"general",128.757645654652
2023-08-01,"frontera.norte",0,"general",129.233011306657
2023-09-01,"frontera.norte",0,"general",129.828324369886
2023-10-01,"frontera.norte",0,"general",130.748951300048
2023-11-01,"frontera.norte",0,"general",133.693866834691
2023-12-01,"frontera.norte",0,"general",134.126724502716
2024-01-01,"frontera.norte",0,"general",135.140039023677
2024-02-01,"frontera.norte",0,"general",136.043200259618
2024-03-01,"frontera.norte",0,"general",136.673447639057
2024-04-01,"frontera.norte",0,"general",136.442981543795
2024-05-01,"frontera.norte",0,"general",134.107502889643
2024-06-01,"frontera.norte",0,"general",134.269195140186
2024-07-01,"frontera.norte",0,"general",135.447027680174
2024-08-01,"frontera.norte",0,"general",136.003404613004
2024-09-01,"frontera.norte",0,"general",136.596869113645
2024-10-01,"frontera.norte",0,"general",137.098402960018
2024-11-01,"frontera.norte",0,"general",139.382874153563
2024-12-01,"frontera.norte",0,"general",140.073766770452
2025-01-01,"frontera.norte",0,"general",140.646532111326
2025-02-01,"frontera.norte",0,"general",141.05424296457
2025-03-01,"frontera.norte",0,"general",141.360803922366
2025-04-01,"frontera.norte",0,"general",141.730041600251
2025-05-01,"frontera.norte",0,"general",140.544168000487
2025-06-01,"frontera.norte",0,"general",140.973992975817
2025-07-01,"frontera.norte",0,"general",141.21045694173
2025-08-01,"frontera.norte",0,"general",141.383317664601
2025-09-01,"frontera.norte",0,"general",141.721549408132
2000-01-01,"noroeste",0,"general",47.174615779802
2000-02-01,"noroeste",0,"general",47.5800150577312
2000-03-01,"noroeste",0,"general",47.8487243820783
2000-04-01,"noroeste",0,"general",48.0995890318287
2000-05-01,"noroeste",0,"general",47.7315838528186
2000-06-01,"noroeste",0,"general",47.9917580475155
2000-07-01,"noroeste",0,"general",48.1849124542723
2000-08-01,"noroeste",0,"general",48.4966097613088
2000-09-01,"noroeste",0,"general",48.841719114399
2000-10-01,"noroeste",0,"general",49.1841227557227
2000-11-01,"noroeste",0,"general",50.2003073215471
2000-12-01,"noroeste",0,"general",50.5348998661061
2001-01-01,"noroeste",0,"general",50.9026864241392
2001-02-01,"noroeste",0,"general",51.0739269416816
2001-03-01,"noroeste",0,"general",51.1984238001926
2001-04-01,"noroeste",0,"general",51.3726395479063
2001-05-01,"noroeste",0,"general",50.6811650671544
2001-06-01,"noroeste",0,"general",50.7982134654096
2001-07-01,"noroeste",0,"general",50.6797086514655
2001-08-01,"noroeste",0,"general",51.1486420298296
2001-09-01,"noroeste",0,"general",51.5780353233038
2001-10-01,"noroeste",0,"general",51.760036942342
2001-11-01,"noroeste",0,"general",52.5809380378195
2001-12-01,"noroeste",0,"general",52.7672283552066
2002-01-01,"noroeste",0,"general",53.3008101449753
2002-02-01,"noroeste",0,"general",53.3303407525415
2002-03-01,"noroeste",0,"general",53.4879921555297
2002-04-01,"noroeste",0,"general",53.6178284324288
2002-05-01,"noroeste",0,"general",52.7237047349854
2002-06-01,"noroeste",0,"general",52.8484276576568
2002-07-01,"noroeste",0,"general",53.0928666413121
2002-08-01,"noroeste",0,"general",53.2412722860274
2002-09-01,"noroeste",0,"general",53.62130686335
2002-10-01,"noroeste",0,"general",53.9574052949218
2002-11-01,"noroeste",0,"general",56.0015589636619
2002-12-01,"noroeste",0,"general",56.2393766679895
2003-01-01,"noroeste",0,"general",56.4840233579023
2003-02-01,"noroeste",0,"general",56.5814004172605
2003-03-01,"noroeste",0,"general",56.9472437866347
2003-04-01,"noroeste",0,"general",57.1227331897705
2003-05-01,"noroeste",0,"general",55.0679163699343
2003-06-01,"noroeste",0,"general",55.137918137781
2003-07-01,"noroeste",0,"general",55.2813560461674
2003-08-01,"noroeste",0,"general",55.4155197174961
2003-09-01,"noroeste",0,"general",55.6393839180851
2003-10-01,"noroeste",0,"general",55.7951513349912
2003-11-01,"noroeste",0,"general",58.2768971932263
2003-12-01,"noroeste",0,"general",58.4364670058199
2004-01-01,"noroeste",0,"general",58.7569857104815
2004-02-01,"noroeste",0,"general",59.016012846656
2004-03-01,"noroeste",0,"general",59.2640596986045
2004-04-01,"noroeste",0,"general",59.3901531515757
2004-05-01,"noroeste",0,"general",57.0595263800487
2004-06-01,"noroeste",0,"general",57.1123498989761
2004-07-01,"noroeste",0,"general",57.4289127428423
2004-08-01,"noroeste",0,"general",57.7998740149916
2004-09-01,"noroeste",0,"general",58.2547030509165
2004-10-01,"noroeste",0,"general",58.8999799883234
2004-11-01,"noroeste",0,"general",61.6683978288697
2004-12-01,"noroeste",0,"general",61.6806345811201
2005-01-01,"noroeste",0,"general",61.5893356007606
2005-02-01,"noroeste",0,"general",61.7689992097797
2005-03-01,"noroeste",0,"general",62.1046331551123
2005-04-01,"noroeste",0,"general",62.4102154199824
2005-05-01,"noroeste",0,"general",60.0530425810831
2005-06-01,"noroeste",0,"general",60.0177654778765
2005-07-01,"noroeste",0,"general",60.2009667230516
2005-08-01,"noroeste",0,"general",60.1943468295612
2005-09-01,"noroeste",0,"general",60.4779982524033
2005-10-01,"noroeste",0,"general",60.7293413410137
2005-11-01,"noroeste",0,"general",63.4130352793071
2005-12-01,"noroeste",0,"general",63.7975987529979
2006-01-01,"noroeste",0,"general",64.0600867890789
2006-02-01,"noroeste",0,"general",64.1832645927961
2006-03-01,"noroeste",0,"general",64.1606619346442
2006-04-01,"noroeste",0,"general",64.2245936936277
2006-05-01,"noroeste",0,"general",61.703224568227
2006-06-01,"noroeste",0,"general",61.6892586019369
2006-07-01,"noroeste",0,"general",61.8799938888136
2006-08-01,"noroeste",0,"general",62.3574248666178
2006-09-01,"noroeste",0,"general",63.079266763554
2006-10-01,"noroeste",0,"general",63.3386638492863
2006-11-01,"noroeste",0,"general",65.9135150269196
2006-12-01,"noroeste",0,"general",66.1957447270605
2007-01-01,"noroeste",0,"general",66.5187270674181
2007-02-01,"noroeste",0,"general",66.6741305835232
2007-03-01,"noroeste",0,"general",66.8721184933123
2007-04-01,"noroeste",0,"general",67.0138330186896
2007-05-01,"noroeste",0,"general",64.1357593852882
2007-06-01,"noroeste",0,"general",64.2338843754204
2007-07-01,"noroeste",0,"general",64.5332214248373
2007-08-01,"noroeste",0,"general",64.868368109893
2007-09-01,"noroeste",0,"general",65.3251681110933
2007-10-01,"noroeste",0,"general",65.5777562436912
2007-11-01,"noroeste",0,"general",68.6526796652757
2007-12-01,"noroeste",0,"general",68.8994256804443
2008-01-01,"noroeste",0,"general",69.301377871676
2008-02-01,"noroeste",0,"general",69.4139659269283
2008-03-01,"noroeste",0,"general",69.83010816416
2008-04-01,"noroeste",0,"general",70.1119707534984
2008-05-01,"noroeste",0,"general",67.462055593687
2008-06-01,"noroeste",0,"general",67.7256150019995
2008-07-01,"noroeste",0,"general",68.2348586020071
2008-08-01,"noroeste",0,"general",68.6046100239541
2008-09-01,"noroeste",0,"general",68.9556600215355
2008-10-01,"noroeste",0,"general",69.2198743861306
2008-11-01,"noroeste",0,"general",72.7945597076053
2008-12-01,"noroeste",0,"general",73.2623908314006
2009-01-01,"noroeste",0,"general",73.4695351387752
2009-02-01,"noroeste",0,"general",73.6261682628111
2009-03-01,"noroeste",0,"general",74.0553342946321
2009-04-01,"noroeste",0,"general",74.6312147599297
2009-05-01,"noroeste",0,"general",71.6166600593911
2009-06-01,"noroeste",0,"general",71.8435737406263
2009-07-01,"noroeste",0,"general",71.9990610723614
2009-08-01,"noroeste",0,"general",72.112553041987
2009-09-01,"noroeste",0,"general",72.4871697724043
2009-10-01,"noroeste",0,"general",72.5085537910759
2009-11-01,"noroeste",0,"general",75.7748317040592
2009-12-01,"noroeste",0,"general",76.0426761822247
2010-01-01,"noroeste",0,"general",76.6962433667234
2010-02-01,"noroeste",0,"general",77.0438017417843
2010-03-01,"noroeste",0,"general",77.561395314757
2010-04-01,"noroeste",0,"general",77.5034171663547
2010-05-01,"noroeste",0,"general",74.1343520511228
2010-06-01,"noroeste",0,"general",74.0503849988558
2010-07-01,"noroeste",0,"general",74.3942421748993
2010-08-01,"noroeste",0,"general",74.6527728752886
2010-09-01,"noroeste",0,"general",74.9550963833507
2010-10-01,"noroeste",0,"general",75.2832545800465
2010-11-01,"noroeste",0,"general",78.9076131743911
2010-12-01,"noroeste",0,"general",79.164163568267
2011-01-01,"noroeste",0,"general",79.584746879204
2011-02-01,"noroeste",0,"general",80.0183999926052
2011-03-01,"noroeste",0,"general",80.2674680847806
2011-04-01,"noroeste",0,"general",80.4964753672578
2011-05-01,"noroeste",0,"general",75.758568180141
2011-06-01,"noroeste",0,"general",75.7675445779816
2011-07-01,"noroeste",0,"general",76.013219145387
2011-08-01,"noroeste",0,"general",76.0866213720088
2011-09-01,"noroeste",0,"general",76.3447926694428
2011-10-01,"noroeste",0,"general",76.6404953960524
2011-11-01,"noroeste",0,"general",81.7550138369623
2011-12-01,"noroeste",0,"general",82.3839764077163
2012-01-01,"noroeste",0,"general",82.8547888831134
2012-02-01,"noroeste",0,"general",83.1286186594
2012-03-01,"noroeste",0,"general",83.2498607057161
2012-04-01,"noroeste",0,"general",83.2714439692428
2012-05-01,"noroeste",0,"general",78.7288519577949
2012-06-01,"noroeste",0,"general",79.0411718731053
2012-07-01,"noroeste",0,"general",79.4978405307004
2012-08-01,"noroeste",0,"general",79.7331586638954
2012-09-01,"noroeste",0,"general",80.0314793123464
2012-10-01,"noroeste",0,"general",80.1389743339359
2012-11-01,"noroeste",0,"general",84.8697709910403
2012-12-01,"noroeste",0,"general",85.0584597855826
2013-01-01,"noroeste",0,"general",85.5040903917937
2013-02-01,"noroeste",0,"general",85.9982720808805
2013-03-01,"noroeste",0,"general",86.3373841023322
2013-04-01,"noroeste",0,"general",86.5354343486951
2013-05-01,"noroeste",0,"general",83.1895631680406
2013-06-01,"noroeste",0,"general",83.2897509479401
2013-07-01,"noroeste",0,"general",83.3919685419247
2013-08-01,"noroeste",0,"general",83.6132859411258
2013-09-01,"noroeste",0,"general",83.8452063520902
2013-10-01,"noroeste",0,"general",84.1677517697686
2013-11-01,"noroeste",0,"general",88.000599700711
2013-12-01,"noroeste",0,"general",88.1996347227555
2014-01-01,"noroeste",0,"general",88.7556274053547
2014-02-01,"noroeste",0,"general",88.9805449085323
2014-03-01,"noroeste",0,"general",89.1332085680598
2014-04-01,"noroeste",0,"general",89.340043717562
2014-05-01,"noroeste",0,"general",85.4569110674471
2014-06-01,"noroeste",0,"general",85.659083650009
2014-07-01,"noroeste",0,"general",85.8292532367339
2014-08-01,"noroeste",0,"general",86.0510618852796
2014-09-01,"noroeste",0,"general",86.3781609323414
2014-10-01,"noroeste",0,"general",86.6738992685534
2014-11-01,"noroeste",0,"general",90.9483268469078
2014-12-01,"noroeste",0,"general",91.2574280091662
2015-01-01,"noroeste",0,"general",91.2535275796211
2015-02-01,"noroeste",0,"general",91.4494452415809
2015-03-01,"noroeste",0,"general",91.6271771569575
2015-04-01,"noroeste",0,"general",91.6815521751679
2015-05-01,"noroeste",0,"general",87.5499722005066
2015-06-01,"noroeste",0,"general",87.8313965805145
2015-07-01,"noroeste",0,"general",88.0062511944787
2015-08-01,"noroeste",0,"general",88.1302432610394
2015-09-01,"noroeste",0,"general",88.3710102378883
2015-10-01,"noroeste",0,"general",88.6060987029202
2015-11-01,"noroeste",0,"general",92.6394141126489
2015-12-01,"noroeste",0,"general",92.812355922377
2016-01-01,"noroeste",0,"general",92.9287816105044
2016-02-01,"noroeste",0,"general",93.3619635124168
2016-03-01,"noroeste",0,"general",93.5253308892873
2016-04-01,"noroeste",0,"general",93.3218459261656
2016-05-01,"noroeste",0,"general",89.5189024858003
2016-06-01,"noroeste",0,"general",89.6610040282807
2016-07-01,"noroeste",0,"general",89.8864257417355
2016-08-01,"noroeste",0,"general",90.246711092302
2016-09-01,"noroeste",0,"general",90.6602892416488
2016-10-01,"noroeste",0,"general",90.9648590321591
2016-11-01,"noroeste",0,"general",95.1089737315249
2016-12-01,"noroeste",0,"general",95.4317708178322
2017-01-01,"noroeste",0,"general",96.8752242143887
2017-02-01,"noroeste",0,"general",97.2140265464568
2017-03-01,"noroeste",0,"general",97.7482845158038
2017-04-01,"noroeste",0,"general",98.0953602004075
2017-05-01,"noroeste",0,"general",94.4765173541887
2017-06-01,"noroeste",0,"general",94.72721500127
