"date","region","nivel_apertura","apertura","index"
2004-06-01,"centro",0,"general",54.9487033758222
2004-07-01,"centro",0,"general",55.0856349664135
2004-08-01,"centro",0,"general",55.3977418200369
2004-09-01,"centro",0,"general",55.8563256012092
2004-10-01,"centro",0,"general",56.1599729114877
2004-11-01,"centro",0,"general",56.3937922701499
2004-12-01,"centro",0,"general",56.5318221581631
2005-01-01,"centro",0,"general",56.5646176992469
2005-02-01,"centro",0,"general",56.8081245275467
2005-03-01,"centro",0,"general",57.0314133306858
2005-04-01,"centro",0,"general",57.2189786404545
2005-05-01,"centro",0,"general",57.3996193754875
2005-06-01,"centro",0,"general",57.3651560231024
2005-07-01,"centro",0,"general",57.5750747679136
2005-08-01,"centro",0,"general",57.6737283508338
2005-09-01,"centro",0,"general",57.9255097475157
2005-10-01,"centro",0,"general",57.9568790602772
2005-11-01,"centro",0,"general",58.0603048802978
2005-12-01,"centro",0,"general",58.4582451077413
2006-01-01,"centro",0,"general",58.7483849977125
2006-02-01,"centro",0,"general",58.835196366391
2006-03-01,"centro",0,"general",58.908882770052
2006-04-01,"centro",0,"general",59.0264335414963
2006-05-01,"centro",0,"general",59.1038131981709
2006-06-01,"centro",0,"general",59.1781720028077
2006-07-01,"centro",0,"general",59.4035569901862
2006-08-01,"centro",0,"general",59.6669421837417
2006-09-01,"centro",0,"general",60.3347164735537
2006-10-01,"centro",0,"general",60.5712058996381
2006-11-01,"centro",0,"general",60.5878990014173
2006-12-01,"centro",0,"general",60.9429593116573
2007-01-01,"centro",0,"general",61.1596209469873
2007-02-01,"centro",0,"general",61.3376871556682
2007-03-01,"centro",0,"general",61.474988688058
2007-04-01,"centro",0,"general",61.5879252142907
2007-05-01,"centro",0,"general",61.5582189983527
2007-06-01,"centro",0,"general",61.6574841906102
2007-07-01,"centro",0,"general",61.9370366499989
2007-08-01,"centro",0,"general",62.1768607824233
2007-09-01,"centro",0,"general",62.6969397912858
2007-10-01,"centro",0,"general",62.7416919645118
2007-11-01,"centro",0,"general",62.9170809772623
2007-12-01,"centro",0,"general",63.2201200126139
2008-01-01,"centro",0,"general",63.4916793532415
2008-02-01,"centro",0,"general",63.7665088004801
2008-03-01,"centro",0,"general",64.274666404904
2008-04-01,"centro",0,"general",64.6199684085099
2008-05-01,"centro",0,"general",64.7880385830373
2008-06-01,"centro",0,"general",65.0370371193413
2008-07-01,"centro",0,"general",65.408338449112
2008-08-01,"centro",0,"general",65.8049562088901
2008-09-01,"centro",0,"general",66.3120106560263
2008-10-01,"centro",0,"general",66.5590499658333
2008-11-01,"centro",0,"general",67.0860078163701
2008-12-01,"centro",0,"general",67.6666228752303
2009-01-01,"centro",0,"general",67.6659715499057
2009-02-01,"centro",0,"general",67.7453447620005
2009-03-01,"centro",0,"general",68.1327350555856
2009-04-01,"centro",0,"general",68.5552664284794
2009-05-01,"centro",0,"general",68.6642641163124
2009-06-01,"centro",0,"general",68.7879873743442
2009-07-01,"centro",0,"general",68.950905330782
2009-08-01,"centro",0,"general",69.0822337183817
2009-09-01,"centro",0,"general",69.4638367102763
2009-10-01,"centro",0,"general",69.4698913243428
2009-11-01,"centro",0,"general",69.5464300360056
2009-12-01,"centro",0,"general",69.8886976306534
2010-01-01,"centro",0,"general",70.5907401739377
2010-02-01,"centro",0,"general",71.0562606112946
2010-03-01,"centro",0,"general",71.6331847463814
2010-04-01,"centro",0,"general",71.5407054442835
2010-05-01,"centro",0,"general",71.4988824877397
2010-06-01,"centro",0,"general",71.5592615185479
2010-07-01,"centro",0,"general",71.6948589598518
2010-08-01,"centro",0,"general",71.8352638571264
2010-09-01,"centro",0,"general",72.2625382905732
2010-10-01,"centro",0,"general",72.494211337368
2010-11-01,"centro",0,"general",72.7963314147932
2010-12-01,"centro",0,"general",73.2441957569977
2011-01-01,"centro",0,"general",73.5504848435635
2011-02-01,"centro",0,"general",73.8645910317075
2011-03-01,"centro",0,"general",74.0019924841237
2011-04-01,"centro",0,"general",74.317186582006
2011-05-01,"centro",0,"general",74.2212081477365
2011-06-01,"centro",0,"general",74.2271502449175
2011-07-01,"centro",0,"general",74.6536244323277
2011-08-01,"centro",0,"general",74.749281511317
2011-09-01,"centro",0,"general",74.92320003068
2011-10-01,"centro",0,"general",75.1082298489888
2011-11-01,"centro",0,"general",75.4716233216739
2011-12-01,"centro",0,"general",76.1951535999709
2012-01-01,"centro",0,"general",76.7197218811961
2012-02-01,"centro",0,"general",76.8673598237517
2012-03-01,"centro",0,"general",76.799174525828
2012-04-01,"centro",0,"general",76.8098943818536
2012-05-01,"centro",0,"general",77.1539435127134
2012-06-01,"centro",0,"general",77.5234972026126
2012-07-01,"centro",0,"general",77.946483101841
2012-08-01,"centro",0,"general",78.1524818531596
2012-09-01,"centro",0,"general",78.5323288227792
2012-10-01,"centro",0,"general",78.6736140690625
2012-11-01,"centro",0,"general",78.7149019463296
2012-12-01,"centro",0,"general",78.970564046334
2013-01-01,"centro",0,"general",79.2439089261047
2013-02-01,"centro",0,"general",79.6544626704624
2013-03-01,"centro",0,"general",80.4059819681212
2013-04-01,"centro",0,"general",80.8911430434526
2013-05-01,"centro",0,"general",80.9957950259737
2013-06-01,"centro",0,"general",80.8240636648599
2013-07-01,"centro",0,"general",80.7827490992862
2013-08-01,"centro",0,"general",81.0466479201989
2013-09-01,"centro",0,"general",81.3447176447348
2013-10-01,"centro",0,"general",81.4215787618936
2013-11-01,"centro",0,"general",81.8634128636774
2013-12-01,"centro",0,"general",82.5028272602126
2014-01-01,"centro",0,"general",83.0489396074926
2014-02-01,"centro",0,"general",83.2957605025291
2014-03-01,"centro",0,"general",83.5177185510624
2014-04-01,"centro",0,"general",83.6619824854306
2014-05-01,"centro",0,"general",83.8686459735475
2014-06-01,"centro",0,"general",83.9374615205013
2014-07-01,"centro",0,"general",84.1947932363285
2014-08-01,"centro",0,"general",84.6383431224439
2014-09-01,"centro",0,"general",85.1035508851171
2014-10-01,"centro",0,"general",85.2158857638532
2014-11-01,"centro",0,"general",85.546341562069
2014-12-01,"centro",0,"general",86.1263546318569
2015-01-01,"centro",0,"general",86.1048149265196
2015-02-01,"centro",0,"general",86.2562996954869
2015-03-01,"centro",0,"general",86.4980853796933
2015-04-01,"centro",0,"general",86.5805644623319
2015-05-01,"centro",0,"general",86.5829438959541
2015-06-01,"centro",0,"general",86.7277782153539
2015-07-01,"centro",0,"general",86.8125350374804
2015-08-01,"centro",0,"general",87.0303991836674
2015-09-01,"centro",0,"general",87.3971728548531
2015-10-01,"centro",0,"general",87.5399126496048
2015-11-01,"centro",0,"general",87.6605546816453
2015-12-01,"centro",0,"general",88.1488854763377
2016-01-01,"centro",0,"general",88.398998670075
2016-02-01,"centro",0,"general",88.8315487499973
2016-03-01,"centro",0,"general",89.0183214463387
2016-04-01,"centro",0,"general",88.9063976966351
2016-05-01,"centro",0,"general",88.9527764266815
2016-06-01,"centro",0,"general",88.9714788238539
2016-07-01,"centro",0,"general",89.3028208661393
2016-08-01,"centro",0,"general",89.5939019670377
2016-09-01,"centro",0,"general",90.166539076855
2016-10-01,"centro",0,"general",90.3396281488909
2016-11-01,"centro",0,"general",90.5953909854978
2016-12-01,"centro",0,"general",91.0094407387946
2017-01-01,"centro",0,"general",92.2907997951663
2017-02-01,"centro",0,"general",92.8866710140405
2017-03-01,"centro",0,"general",93.6255548602192
2017-04-01,"centro",0,"general",94.103888503294
2017-05-01,"centro",0,"general",94.5531153621724
2017-06-01,"centro",0,"general",94.7574531761204
2017-07-01,"centro",0,"general",95.1154424241124
2017-08-01,"centro",0,"general",95.5872006968624
2017-09-01,"centro",0,"general",95.8171934713259
2017-10-01,"centro",0,"general",96.1721218669313
2017-11-01,"centro",0,"general",96.8394059113492
2017-12-01,"centro",0,"general",97.4993493319362
2018-01-01,"centro",0,"general",98.0166781306264
2018-02-01,"centro",0,"general",98.3822880932313
2018-03-01,"centro",0,"general",98.6747405275701
2018-04-01,"centro",0,"general",98.6107825619346
2018-05-01,"centro",0,"general",99.003115419971
2018-06-01,"centro",0,"general",99.4171180349966
2018-07-01,"centro",0,"general",99.920139652833
2018-08-01,"centro",0,"general",100.513587507002
2018-09-01,"centro",0,"general",100.855141978494
2018-10-01,"centro",0,"general",101.14902272921
2018-11-01,"centro",0,"general",101.725690329852
2018-12-01,"centro",0,"general",102.662703052268
2019-01-01,"centro",0,"general",102.777489816628
2019-02-01,"centro",0,"general",102.601511915321
2019-03-01,"centro",0,"general",102.932839626609
2019-04-01,"centro",0,"general",103.289387110779
2019-05-01,"centro",0,"general",103.46038179752
2019-06-01,"centro",0,"general",103.571027855465
2019-07-01,"centro",0,"general",103.86482426043
2019-08-01,"centro",0,"general",103.684789609581
2019-09-01,"centro",0,"general",104.045239430185
2019-10-01,"centro",0,"general",104.373016163136
2019-11-01,"centro",0,"general",104.940573096196
2019-12-01,"centro",0,"general",105.58500351216
2020-01-01,"centro",0,"general",106.132677589294
2020-02-01,"centro",0,"general",106.790317620201
2020-03-01,"centro",0,"general",106.66162374655
2020-04-01,"centro",0,"general",105.716515437487
2020-05-01,"centro",0,"general",106.429890098477
2020-06-01,"centro",0,"general",106.854113427696
2020-07-01,"centro",0,"general",107.443415098888
2020-08-01,"centro",0,"general",107.877764445768
2020-09-01,"centro",0,"general",108.137758915386
2020-10-01,"centro",0,"general",108.522970752393
2020-11-01,"centro",0,"general",108.162672186131
2020-12-01,"centro",0,"general",108.589229777209
2021-01-01,"centro",0,"general",109.53247387826
2021-02-01,"centro",0,"general",110.103390521722
2021-03-01,"centro",0,"general",111.071424324783
2021-04-01,"centro",0,"general",111.713132662797
2021-05-01,"centro",0,"general",112.398202528014
2021-06-01,"centro",0,"general",112.935470391683
2021-07-01,"centro",0,"general",113.46885391169
2021-08-01,"centro",0,"general",113.45607990714
2021-09-01,"centro",0,"general",114.112119147794
2021-10-01,"centro",0,"general",114.643208077456
2021-11-01,"centro",0,"general",115.784555324669
2021-12-01,"centro",0,"general",116.038292201772
2022-01-01,"centro",0,"general",116.691758454369
2022-02-01,"centro",0,"general",117.540132297441
2022-03-01,"centro",0,"general",118.641307209386
2022-04-01,"centro",0,"general",119.490893865328
2022-05-01,"centro",0,"general",120.043112278626
2022-06-01,"centro",0,"general",121.106308603951
2022-07-01,"centro",0,"general",121.916133204885
2022-08-01,"centro",0,"general",122.63048510657
2022-09-01,"centro",0,"general",123.308375824457
2022-10-01,"centro",0,"general",123.623997201793
2022-11-01,"centro",0,"general",123.88011716373
2022-12-01,"centro",0,"general",124.437425883493
2023-01-01,"centro",0,"general",125.290034561765
2023-02-01,"centro",0,"general",125.970003743402
2023-03-01,"centro",0,"general",126.162284745497
2023-04-01,"centro",0,"general",126.475093593767
2023-05-01,"centro",0,"general",126.637695255611
2023-06-01,"centro",0,"general",126.731352296611
2023-07-01,"centro",0,"general",127.375188189817
2023-08-01,"centro",0,"general",128.104746428475
2023-09-01,"centro",0,"general",128.577189687115
2023-10-01,"centro",0,"general",128.527273138745
2023-11-01,"centro",0,"general",128.972345357122
2023-12-01,"centro",0,"general",130.084082991537
2024-01-01,"centro",0,"general",131.280561366657
2024-02-01,"centro",0,"general",131.075891998174
2024-03-01,"centro",0,"general",131.525047767523
2024-04-01,"centro",0,"general",132.306819372972
2024-05-01,"centro",0,"general",132.525990504735
2024-06-01,"centro",0,"general",133.119854854944
2024-07-01,"centro",0,"general",134.446870973888
2024-08-01,"centro",0,"general",134.246849955199
2024-09-01,"centro",0,"general",134.216496613687
2024-10-01,"centro",0,"general",134.718254176319
2024-11-01,"centro",0,"general",134.87867297804
2024-12-01,"centro",0,"general",135.347470693889
2025-01-01,"centro",0,"general",135.660177005277
2025-02-01,"centro",0,"general",136.070919372044
2025-03-01,"centro",0,"general",136.546116563161
2025-04-01,"centro",0,"general",137.250680845863
2025-05-01,"centro",0,"general",138.153578577759
2025-06-01,"centro",0,"general",138.552714363772
2025-07-01,"centro",0,"general",138.867257288461
2025-08-01,"centro",0,"general",138.87179470084
2025-09-01,"centro",0,"general",139.283101200135
2000-01-01,"centro.norte",0,"general",45.126767210672
2000-02-01,"centro.norte",0,"general",45.517295947878
2000-03-01,"centro.norte",0,"general",45.776613126106
2000-04-01,"centro.norte",0,"general",46.0195375993781
2000-05-01,"centro.norte",0,"general",46.2314185818794
2000-06-01,"centro.norte",0,"general",46.5019164180372
2000-07-01,"centro.norte",0,"general",46.7025842517729
2000-08-01,"centro.norte",0,"general",46.9410768580662
2000-09-01,"centro.norte",0,"general",47.2867305818841
2000-10-01,"centro.norte",0,"general",47.6105903320988
2000-11-01,"centro.norte",0,"general",48.0177472067832
2000-12-01,"centro.norte",0,"general",48.5288038303637
2001-01-01,"centro.norte",0,"general",48.809264832252
2001-02-01,"centro.norte",0,"general",48.9918978582147
2001-03-01,"centro.norte",0,"general",49.191229304235
2001-04-01,"centro.norte",0,"general",49.4102457693864
2001-05-01,"centro.norte",0,"general",49.5848220086324
2001-06-01,"centro.norte",0,"general",49.6869211404552
2001-07-01,"centro.norte",0,"general",49.6490483287542
2001-08-01,"centro.norte",0,"general",49.8815342561271
2001-09-01,"centro.norte",0,"general",50.3834275257882
2001-10-01,"centro.norte",0,"general",50.5883775591588
2001-11-01,"centro.norte",0,"general",50.7026189766899
2001-12-01,"centro.norte",0,"general",50.8334414312363
2002-01-01,"centro.norte",0,"general",51.0813841063136
2002-02-01,"centro.norte",0,"general",51.276590563431
2002-03-01,"centro.norte",0,"general",51.5566015892789
2002-04-01,"centro.norte",0,"general",51.7741132859899
2002-05-01,"centro.norte",0,"general",51.869074396807
2002-06-01,"centro.norte",0,"general",51.9993670290004
2002-07-01,"centro.norte",0,"general",52.1303417022205
2002-08-01,"centro.norte",0,"general",52.3639689409372
2002-09-01,"centro.norte",0,"general",52.7026261701045
2002-10-01,"centro.norte",0,"general",52.9482321189888
2002-11-01,"centro.norte",0,"general",53.2628638221241
2002-12-01,"centro.norte",0,"general",53.5118496568435
2003-01-01,"centro.norte",0,"general",53.6557947790232
2003-02-01,"centro.norte",0,"general",53.7472045207291
2003-03-01,"centro.norte",0,"general",54.0483464291213
2003-04-01,"centro.norte",0,"general",54.0402168941104
2003-05-01,"centro.norte",0,"general",53.9837276341655
2003-06-01,"centro.norte",0,"general",54.0578361863803
2003-07-01,"centro.norte",0,"general",54.2041695015561
2003-08-01,"centro.norte",0,"general",54.3004715513042
2003-09-01,"centro.norte",0,"general",54.677726774119
2003-10-01,"centro.norte",0,"general",54.799424778833
2003-11-01,"centro.norte",0,"general",55.1585953891758
2003-12-01,"centro.norte",0,"general",55.4070396547518
2004-01-01,"centro.norte",0,"general",55.7402881869827
2004-02-01,"centro.norte",0,"general",56.0182370756584
2004-03-01,"centro.norte",0,"general",56.1753899483316
2004-04-01,"centro.norte",0,"general",56.3011670004478
2004-05-01,"centro.norte",0,"general",56.3632420782164
2004-06-01,"centro.norte",0,"general",56.5373892490414
2004-07-01,"centro.norte",0,"general",56.7670901455277
2004-08-01,"centro.norte",0,"general",57.2199959373933
2004-09-01,"centro.norte",0,"general",57.7465617796033
2004-10-01,"centro.norte",0,"general",58.1706739136587
2004-11-01,"centro.norte",0,"general",58.5523921118019
2004-12-01,"centro.norte",0,"general",58.6369651689155
2005-01-01,"centro.norte",0,"general",58.5566855852606
2005-02-01,"centro.norte",0,"general",58.7576801245467
2005-03-01,"centro.norte",0,"general",59.0996882726501
2005-04-01,"centro.norte",0,"general",59.4686773126208
2005-05-01,"centro.norte",0,"general",59.5378609215498
2005-06-01,"centro.norte",0,"general",59.4298745181887
2005-07-01,"centro.norte",0,"general",59.7050427161112
2005-08-01,"centro.norte",0,"general",59.7126546830537
2005-09-01,"centro.norte",0,"general",59.9011022761811
2005-10-01,"centro.norte",0,"general",59.9829289666132
2005-11-01,"centro.norte",0,"general",60.1719798564721
2005-12-01,"centro.norte",0,"general",60.5347008949938
2006-01-01,"centro.norte",0,"general",60.8354879058819
2006-02-01,"centro.norte",0,"general",60.9740338493316
2006-03-01,"centro.norte",0,"general",60.9814624172174
2006-04-01,"centro.norte",0,"general",61.0918531453038
2006-05-01,"centro.norte",0,"general",61.103667984447
2006-06-01,"centro.norte",0,"general",61.1018150656418
2006-07-01,"centro.norte",0,"general",61.1873652538297
2006-08-01,"centro.norte",0,"general",61.522885410636
2006-09-01,"centro.norte",0,"general",62.1436526334368
2006-10-01,"centro.norte",0,"general",62.3330469136555
2006-11-01,"centro.norte",0,"general",62.349915670354
2006-12-01,"centro.norte",0,"general",62.7071111420873
2007-01-01,"centro.norte",0,"general",63.1724731584916
2007-02-01,"centro.norte",0,"general",63.3442548086961
2007-03-01,"centro.norte",0,"general",63.4769825803138
2007-04-01,"centro.norte",0,"general",63.6387753374108
2007-05-01,"centro.norte",0,"general",63.4651425063211
2007-06-01,"centro.norte",0,"general",63.4763556552476
2007-07-01,"centro.norte",0,"general",63.7514953457939
2007-08-01,"centro.norte",0,"general",64.0766840396717
2007-09-01,"centro.norte",0,"general",64.5664224930715
2007-10-01,"centro.norte",0,"general",64.7053118082814
2007-11-01,"centro.norte",0,"general",65.1104277393665
2007-12-01,"centro.norte",0,"general",65.3076808367141
2008-01-01,"centro.norte",0,"general",65.6192561887016
2008-02-01,"centro.norte",0,"general",65.6843050444111
2008-03-01,"centro.norte",0,"general",66.1703166431369
2008-04-01,"centro.norte",0,"general",66.4711848350464
2008-05-01,"centro.norte",0,"general",66.4729522497056
2008-06-01,"centro.norte",0,"general",66.8033714798564
2008-07-01,"centro.norte",0,"general",67.1862273746561
2008-08-01,"centro.norte",0,"general",67.558565765232
2008-09-01,"centro.norte",0,"general",67.9477825709258
2008-10-01,"centro.norte",0,"general",68.2038525347136
2008-11-01,"centro.norte",0,"general",68.7000773086774
2008-12-01,"centro.norte",0,"general",69.2068232225801
2009-01-01,"centro.norte",0,"general",69.3308313702738
2009-02-01,"centro.norte",0,"general",69.4164490119075
2009-03-01,"centro.norte",0,"general",69.7183991529142
2009-04-01,"centro.norte",0,"general",70.1789052825654
2009-05-01,"centro.norte",0,"general",70.1045276797629
2009-06-01,"centro.norte",0,"general",70.1907386485143
2009-07-01,"centro.norte",0,"general",70.4901124525137
2009-08-01,"centro.norte",0,"general",70.7313483132426
2009-09-01,"centro.norte",0,"general",71.1146432214574
2009-10-01,"centro.norte",0,"general",71.1657672055886
2009-11-01,"centro.norte",0,"general",71.3547404476618
2009-12-01,"centro.norte",0,"general",71.6363218444741
2010-01-01,"centro.norte",0,"general",72.5844290826159
2010-02-01,"centro.norte",0,"general",73.0304021549637
2010-03-01,"centro.norte",0,"general",73.4615614328277
2010-04-01,"centro.norte",0,"general",73.3392608519541
2010-05-01,"centro.norte",0,"general",72.9432369080583
2010-06-01,"centro.norte",0,"general",72.8967295923186
2010-07-01,"centro.norte",0,"general",73.1610347351872
2010-08-01,"centro.norte",0,"general",73.4100791668959
2010-09-01,"centro.norte",0,"general",73.6969305549403
2010-10-01,"centro.norte",0,"general",73.9573998115848
2010-11-01,"centro.norte",0,"general",74.4772552604181
2010-12-01,"centro.norte",0,"general",74.8400094954395
2011-01-01,"centro.norte",0,"general",75.2734966547407
2011-02-01,"centro.norte",0,"general",75.4989572337458
2011-03-01,"centro.norte",0,"general",75.731649081156
2011-04-01,"centro.norte",0,"general",75.9848649343944
2011-05-01,"centro.norte",0,"general",75.3165810627353
2011-06-01,"centro.norte",0,"general",75.3462740675119
2011-07-01,"centro.norte",0,"general",75.7335603531763
2011-08-01,"centro.norte",0,"general",75.8381871226907
2011-09-01,"centro.norte",0,"general",76.0142978812891
2011-10-01,"centro.norte",0,"general",76.2827882830064
2011-11-01,"centro.norte",0,"general",77.091854120724
2011-12-01,"centro.norte",0,"general",77.7174877142872
2012-01-01,"centro.norte",0,"general",78.2011495523364
2012-02-01,"centro.norte",0,"general",78.4252836280078
2012-03-01,"centro.norte",0,"general",78.5523308923777
2012-04-01,"centro.norte",0,"general",78.5987208739201
2012-05-01,"centro.norte",0,"general",78.243544557093
2012-06-01,"centro.norte",0,"general",78.6590902374807
2012-07-01,"centro.norte",0,"general",79.196326294338
2012-08-01,"centro.norte",0,"general",79.4211927655574
2012-09-01,"centro.norte",0,"general",79.762150189717
2012-10-01,"centro.norte",0,"general",79.9032345748371
2012-11-01,"centro.norte",0,"general",80.4531497432064
2012-12-01,"centro.norte",0,"general",80.6165397948301
2013-01-01,"centro.norte",0,"general",81.0513297125471
2013-02-01,"centro.norte",0,"general",81.4512236077904
2013-03-01,"centro.norte",0,"general",81.9651216984341
2013-04-01,"centro.norte",0,"general",82.1728909407417
2013-05-01,"centro.norte",0,"general",81.8202188806491
2013-06-01,"centro.norte",0,"general",81.8367791346049
2013-07-01,"centro.norte",0,"general",81.7422763843779
2013-08-01,"centro.norte",0,"general",81.9690918114174
2013-09-01,"centro.norte",0,"general",82.30435345514
2013-10-01,"centro.norte",0,"general",82.5507139492817
2013-11-01,"centro.norte",0,"general",83.359204607158
2013-12-01,"centro.norte",0,"general",83.7307098871364
2014-01-01,"centro.norte",0,"general",84.4459534197038
2014-02-01,"centro.norte",0,"general",84.6908772255904
2014-03-01,"centro.norte",0,"general",84.8089566595469
2014-04-01,"centro.norte",0,"general",84.9463283564017
2014-05-01,"centro.norte",0,"general",84.5297566474354
2014-06-01,"centro.norte",0,"general",84.7187936742065
2014-07-01,"centro.norte",0,"general",84.9366561867518
2014-08-01,"centro.norte",0,"general",85.1249807272948
2014-09-01,"centro.norte",0,"general",85.5045890171856
2014-10-01,"centro.norte",0,"general",85.7166946446811
2014-11-01,"centro.norte",0,"general",86.5796154579157
2014-12-01,"centro.norte",0,"general",86.9858473694814
2015-01-01,"centro.norte",0,"general",86.9650133974908
2015-02-01,"centro.norte",0,"general",87.1757711222458
2015-03-01,"centro.norte",0,"general",87.4079869252735
2015-04-01,"centro.norte",0,"general",87.4998490540719
2015-05-01,"centro.norte",0,"general",86.8453494205365
2015-06-01,"centro.norte",0,"general",87.053128875744
2015-07-01,"centro.norte",0,"general",87.3482964749788
2015-08-01,"centro.norte",0,"general",87.445222618523
2015-09-01,"centro.norte",0,"general",87.8158260687449
2015-10-01,"centro.norte",0,"general",88.0768733327551
2015-11-01,"centro.norte",0,"general",88.6299256259879
2015-12-01,"centro.norte",0,"general",88.9292066080041
2016-01-01,"centro.norte",0,"general",89.288318768974
2016-02-01,"centro.norte",0,"general",89.7417808707531
2016-03-01,"centro.norte",0,"general",89.9113845332875
2016-04-01,"centro.norte",0,"general",89.9928919199738
2016-05-01,"centro.norte",0,"general",89.3956714924683
2016-06-01,"centro.norte",0,"general",89.4996937033103
2016-07-01,"centro.norte",0,"general",89.7629272740251
2016-08-01,"centro.norte",0,"general",90.0446333848452
2016-09-01,"centro.norte",0,"general",90.5535021076823
2016-10-01,"centro.norte",0,"general",90.7651904263845
2016-11-01,"centro.norte",0,"general",91.5247229883077
2016-12-01,"centro.norte",0,"general",91.9121350042086
2017-01-01,"centro.norte",0,"general",93.5998792711816
2017-02-01,"centro.norte",0,"general",94.1470194773738
2017-03-01,"centro.norte",0,"general",94.7799516342304
2017-04-01,"centro.norte",0,"general",95.1912951344631
2017-05-01,"centro.norte",0,"general",94.8450791402584
2017-06-01,"centro.norte",0,"general",95.104893416594
2017-07-01,"centro.norte",0,"general",95.550050057124
2017-08-01,"centro.norte",0,"general",95.9057971305433
2017-09-01,"centro.norte",0,"general",96.2353449856281
2017-10-01,"centro.norte",0,"general",96.4300680368854
2017-11-01,"centro.norte",0,"general",97.4644892460108
2017-12-01,"centro.norte",0,"general",98.0230892705654
2018-01-01,"centro.norte",0,"general",98.602517910426
2018-02-01,"centro.norte",0,"general",99.0649326620274
2018-03-01,"centro.norte",0,"general",99.4026986079953
2018-04-01,"centro.norte",0,"general",99.3189500086921
2018-05-01,"centro.norte",0,"general",98.94802136171
2018-06-01,"centro.norte",0,"general",99.3029667165478
2018-07-01,"centro.norte",0,"general",99.9181003797666
2018-08-01,"centro.norte",0,"general",100.487697914532
2018-09-01,"centro.norte",0,"general",101.021977216644
2018-10-01,"centro.norte",0,"general",101.250289305056
2018-11-01,"centro.norte",0,"general",102.203177218984
2018-12-01,"centro.norte",0,"general",102.727213920986
2019-01-01,"centro.norte",0,"general",102.977955813684
2019-02-01,"centro.norte",0,"general",103.150633065141
2019-03-01,"centro.norte",0,"general",103.672802968344
2019-04-01,"centro.norte",0,"general",103.889037559147
2019-05-01,"centro.norte",0,"general",103.356540146895
2019-06-01,"centro.norte",0,"general",103.386551578037
2019-07-01,"centro.norte",0,"general",103.765864176547
2019-08-01,"centro.norte",0,"general",103.838162027499
2019-09-01,"centro.norte",0,"general",104.089844868832
2019-10-01,"centro.norte",0,"general",104.445122559146
2019-11-01,"centro.norte",0,"general",105.41033205372
2019-12-01,"centro.norte",0,"general",105.977169135418
2020-01-01,"centro.norte",0,"general",106.483891707742
2020-02-01,"centro.norte",0,"general",106.812599764282
2020-03-01,"centro.norte",0,"general",106.719718418093
2020-04-01,"centro.norte",0,"general",105.76516038896
2020-05-01,"centro.norte",0,"general",105.986761503525
2020-06-01,"centro.norte",0,"general",106.753161907906
2020-07-01,"centro.norte",0,"general",107.406764923002
2020-08-01,"centro.norte",0,"general",107.904780143645
